,KeggID,REFERENCE
2293,ds:H01247,PMID:21704546
2294,ds:H01248,PMID:10590411
2295,ds:H01248,PMID:12739169
2296,ds:H01249,PMID:14732903
2297,ds:H01249,PMID:16828325
2298,ds:H01249,PMID:11916321
2299,ds:H01250,PMID:11868160
2300,ds:H01250,PMID:19633868
2301,ds:H01250,PMID:28686854
2302,ds:H01251,PMID:12112044
2303,ds:H01251,PMID:12135964
2304,ds:H01251,PMID:15642904
2305,ds:H01251,PMID:19918125
2306,ds:H01252,PMID:17129779
2307,ds:H01252,PMID:18559978
2308,ds:H01252,PMID:19508863
2309,ds:H01253,PMID:10773385
2310,ds:H01253,PMID:9280841
2311,ds:H01253,PMID:17854805
2312,ds:H01254,PMID:19141155
2313,ds:H01254,PMID:21692854
2314,ds:H01255,PMID:16685646
2315,ds:H01255,PMID:12325076
2316,ds:H01256,PMID:8640214
2317,ds:H01256,PMID:9931324
2318,ds:H01256,PMID:19590516
2319,ds:H01256,PMID:24290379
2320,ds:H01257,PMID:10407778
2321,ds:H01258,PMID:15937479
2322,ds:H01259,PMID:17587580
2323,ds:H01259,PMID:24500646
2324,ds:H01260,PMID:18268355
2325,ds:H01261,PMID:10036327
2326,ds:H01261,PMID:11406349
2327,ds:H01262,PMID:12815595
2328,ds:H01263,PMID:16643399
2329,ds:H01263,PMID:19726882
2330,ds:H01264,PMID:16648851
2331,ds:H01265,PMID:15843405
2332,ds:H01265,PMID:21552264
2333,ds:H01266,PMID:17951468
2334,ds:H01267,PMID:16357843
2335,ds:H01267,PMID:9435328
2336,ds:H01267,PMID:11489939
2337,ds:H01267,PMID:15161766
2338,ds:H01267,PMID:9571255
2339,ds:H01267,PMID:17701893
2340,ds:H01267,PMID:16356235
2341,ds:H01267,PMID:21378225
2342,ds:H01267,PMID:15356046
2343,ds:H01268,PMID:22292090
2344,ds:H01268,PMID:22649802
2345,ds:H01269,PMID:22371259
2346,ds:H01269,PMID:10427147
2347,ds:H01269,PMID:20172477
2348,ds:H01270,PMID:12551903
2349,ds:H01270,PMID:20942659
2350,ds:H01271,PMID:11389161
2351,ds:H01271,PMID:10935639
2352,ds:H01272,PMID:19298922
2353,ds:H01272,PMID:11470490
2354,ds:H01272,PMID:12798584
2355,ds:H01272,PMID:18276607
2356,ds:H01273,PMID:7668281
2357,ds:H01273,PMID:9482572
2358,ds:H01273,PMID:11309364
2359,ds:H01274,PMID:14657428
2360,ds:H01274,PMID:15928254
2361,ds:H01275,PMID:19494218
2362,ds:H01276,PMID:18494042
2363,ds:H01276,PMID:17357080
2364,ds:H01277,PMID:15738392
2365,ds:H01277,PMID:10080186
2366,ds:H01277,PMID:12590260
2367,ds:H01277,PMID:16722557
2368,ds:H01918,PMID:15599766
2369,ds:H01918,PMID:21513517
2370,ds:H01918,PMID:11326085
2371,ds:H01919,PMID:18823727
2372,ds:H01919,PMID:14722918
2373,ds:H01920,PMID:18823727
2374,ds:H01920,PMID:12376949
2375,ds:H01921,PMID:23901204
2376,ds:H01921,PMID:21735175
2377,ds:H01921,PMID:19165920
2378,ds:H01922,PMID:24075186
2379,ds:H01922,PMID:26545877
2380,ds:H01922,PMID:27040691
2381,ds:H01922,PMID:26358778
2382,ds:H01923,PMID:24204302
2383,ds:H01923,PMID:26307080
2384,ds:H01924,PMID:18558468
2385,ds:H01924,PMID:24073196
2386,ds:H01924,PMID:15730904
2387,ds:H01925,PMID:7192074
2388,ds:H01925,PMID:28665435
2389,ds:H01925,PMID:25468189
2390,ds:H01925,PMID:22733820
2391,ds:H01925,PMID:17065149
2392,ds:H01926,PMID:21637914
2393,ds:H01926,PMID:25523232
2394,ds:H01926,PMID:27426723
2395,ds:H01926,PMID:21110066
2396,ds:H01926,PMID:16287139
2397,ds:H01926,PMID:20659440
2398,ds:H01927,PMID:14994878
2399,ds:H01927,PMID:25050184
2400,ds:H01927,PMID:28361103
2401,ds:H01927,PMID:12219090
2402,ds:H01927,PMID:24360809
2403,ds:H01928,PMID:28892148
2404,ds:H01928,PMID:27753196
2405,ds:H01928,PMID:27830187
2406,ds:H01928,PMID:25851998
2407,ds:H01929,PMID:24847004
2408,ds:H01929,PMID:2332510
2409,ds:H01930,PMID:26954065
2410,ds:H01930,PMID:26173930
2411,ds:H01931,PMID:4339984
2412,ds:H01931,PMID:22197489
2413,ds:H01931,PMID:28803895
2414,ds:H01932,PMID:15103726
2415,ds:H01932,PMID:26119818
2416,ds:H01933,PMID:21929548
2417,ds:H01933,PMID:26202976
2418,ds:H01933,PMID:22983302
2419,ds:H01933,PMID:25180256
2420,ds:H01934,PMID:26119818
2421,ds:H01934,PMID:19760652
2422,ds:H01935,PMID:12878321
2423,ds:H01935,PMID:12704386
2424,ds:H01935,PMID:29290974
2425,ds:H01936,PMID:19580635
2426,ds:H01936,PMID:21278388
2427,ds:H01937,PMID:28264986
2428,ds:H01937,PMID:28295209
2429,ds:H01938,PMID:28789954
2430,ds:H01938,PMID:27231142
2431,ds:H01938,PMID:22341972
2432,ds:H01939,PMID:10748407
2433,ds:H01939,PMID:9463334
2434,ds:H01939,PMID:9428641
2435,ds:H01939,PMID:9598717
2436,ds:H01940,PMID:20225018
2437,ds:H01940,PMID:16702877
2438,ds:H01940,PMID:15668445
2439,ds:H01941,PMID:20648714
2440,ds:H01942,PMID:10384399
2441,ds:H01942,PMID:15452297
2442,ds:H01943,PMID:16924035
2443,ds:H01943,PMID:17915571
2444,ds:H01944,PMID:9529348
2445,ds:H01945,PMID:7603526
2446,ds:H01945,PMID:8889589
2447,ds:H01946,PMID:2334430
2448,ds:H01946,PMID:3383424
2449,ds:H01947,PMID:11810292
2450,ds:H01948,PMID:17689125
2451,ds:H01948,PMID:24389071
2452,ds:H01948,PMID:8733134
2453,ds:H01948,PMID:9215682
2454,ds:H01948,PMID:9384616
2455,ds:H01948,PMID:7874115
2456,ds:H01949,PMID:19699667
2457,ds:H01949,PMID:17928598
2458,ds:H01950,PMID:17928598
2459,ds:H01950,PMID:141912
2460,ds:H01951,PMID:8447317
2461,ds:H01952,PMID:8598869
2462,ds:H01953,PMID:11506403
2463,ds:H01954,PMID:19625727
2464,ds:H01954,PMID:24499211
2465,ds:H01955,PMID:20357282
2466,ds:H01956,PMID:15877279
2467,ds:H01956,PMID:17667862
2468,ds:H01957,PMID:9690476
2469,ds:H01957,PMID:19842201
2470,ds:H01958,PMID:10543397
2471,ds:H01958,PMID:16216942
2472,ds:H01959,PMID:17878207
2473,ds:H01959,PMID:15792865
2474,ds:H01959,PMID:14678799
2475,ds:H01960,PMID:17878207
2476,ds:H01960,PMID:15792865
2477,ds:H01960,PMID:19901254
2478,ds:H01961,PMID:11592034
2479,ds:H01961,PMID:12654965
2480,ds:H01962,PMID:12966029
2481,ds:H01962,PMID:21248746
2482,ds:H01963,PMID:12668614
2483,ds:H01963,PMID:23340516
2484,ds:H01964,PMID:2063877
2485,ds:H01964,PMID:11879882
2486,ds:H01965,PMID:10545047
2487,ds:H01965,PMID:9731526
2488,ds:H01965,PMID:25176504
2489,ds:H01965,PMID:20096397
2490,ds:H01966,PMID:18280854
2491,ds:H01966,PMID:11940090
2492,ds:H01967,PMID:11370632
2493,ds:H01967,PMID:16252239
2494,ds:H01967,PMID:28067412
2495,ds:H01967,PMID:31250547
2496,ds:H01968,PMID:19717292
2497,ds:H01968,PMID:28567072
2498,ds:H01968,PMID:15661034
2499,ds:H01968,PMID:24589341
2500,ds:H01968,PMID:19776401
2501,ds:H01968,PMID:17088085
2502,ds:H01968,PMID:29907691
2503,ds:H01968,PMID:28747427
2504,ds:H01968,PMID:31235509
2505,ds:H01969,PMID:20926771
2506,ds:H01969,PMID:10556288
2507,ds:H01969,PMID:17080092
2508,ds:H01970,PMID:21109689
2509,ds:H01970,PMID:19425169
2510,ds:H01970,PMID:22289921
2511,ds:H01970,PMID:22801960
2512,ds:H01970,PMID:28011864
2513,ds:H01971,PMID:12819471
2514,ds:H01971,PMID:11137993
2515,ds:H01972,PMID:18322283
2516,ds:H01972,PMID:10677297
2517,ds:H01972,PMID:16114041
2518,ds:H01973,PMID:13061573
2519,ds:H01973,PMID:13022759
2520,ds:H01973,PMID:23678225
2521,ds:H01973,PMID:883676
2522,ds:H01973,PMID:14709845
2523,ds:H01973,PMID:19126631
2524,ds:H01974,PMID:25574751
2525,ds:H01974,PMID:17287450
2526,ds:H01974,PMID:11134403
2527,ds:H01974,PMID:8808603
2528,ds:H01975,PMID:9608564
2529,ds:H01975,PMID:23401021
2530,ds:H01976,PMID:9497249
2531,ds:H01976,PMID:12891679
2532,ds:H01976,PMID:12145747
2533,ds:H01977,PMID:17548557
2534,ds:H01977,PMID:15322983
2535,ds:H01978,PMID:5559828
2536,ds:H01978,PMID:26178367
2537,ds:H01978,PMID:26198474
2538,ds:H01979,PMID:13762977
2539,ds:H01979,PMID:22012326
2540,ds:H01979,PMID:21859730
2541,ds:H01979,PMID:17961506
2542,ds:H01979,PMID:23406318
2543,ds:H01980,PMID:11134486
2544,ds:H01980,PMID:11524729
2545,ds:H01981,PMID:16602102
2546,ds:H01981,PMID:12189492
2547,ds:H01982,PMID:8651281
2548,ds:H01982,PMID:18550408
2549,ds:H01983,PMID:24088670
2550,ds:H01983,PMID:16602102
2551,ds:H01984,PMID:20535210
2552,ds:H01984,PMID:17603483
2553,ds:H01984,PMID:19416762
2554,ds:H01985,PMID:12640103
2555,ds:H01985,PMID:9738572
2556,ds:H01985,PMID:22550424
2557,ds:H01985,PMID:28415643
2558,ds:H01985,PMID:25119929
2559,ds:H01986,PMID:22753041
2560,ds:H01986,PMID:21649642
2561,ds:H01987,PMID:10090896
2562,ds:H01987,PMID:11179021
2563,ds:H01988,PMID:7874170
2564,ds:H01988,PMID:27683237
2565,ds:H01989,PMID:18247426
2566,ds:H01989,PMID:8696350
2567,ds:H01990,PMID:18000976
2568,ds:H01990,PMID:9279764
2569,ds:H01991,PMID:11977182
2570,ds:H01991,PMID:11248247
2571,ds:H01991,PMID:9585583
2572,ds:H01992,PMID:23335590
2573,ds:H01992,PMID:16143553
2574,ds:H01993,PMID:15964893
2575,ds:H01993,PMID:25966250
2576,ds:H01994,PMID:19267391
2577,ds:H01994,PMID:16950819
2578,ds:H01994,PMID:11175283
2579,ds:H01994,PMID:16311711
2580,ds:H01995,PMID:8596935
2581,ds:H01995,PMID:18325013
2582,ds:H01996,PMID:16574315
2583,ds:H01996,PMID:19184109
2584,ds:H01996,PMID:15855260
2585,ds:H01997,PMID:9686362
2586,ds:H01997,PMID:10679936
2587,ds:H01997,PMID:7887408
2588,ds:H01998,PMID:15138885
2589,ds:H01999,PMID:16049940
2590,ds:H02000,PMID:27896107
2591,ds:H02000,PMID:15712224
2592,ds:H02001,PMID:11918557
2593,ds:H02001,PMID:23180570
2594,ds:H02001,PMID:23479567
2595,ds:H02002,PMID:14296416
2596,ds:H02002,PMID:10554820
2597,ds:H02002,PMID:20015879
2598,ds:H02002,PMID:16227998
2599,ds:H02003,PMID:9399911
2600,ds:H02003,PMID:11935326
2601,ds:H02004,PMID:8200987
2602,ds:H02004,PMID:10805328
2603,ds:H02005,PMID:23322652
2604,ds:H02005,PMID:22972948
2605,ds:H02005,PMID:19465911
2606,ds:H02005,PMID:24367056
2607,ds:H02006,PMID:15712224
2608,ds:H02006,PMID:10676873
2609,ds:H02006,PMID:8295396
2610,ds:H02007,PMID:24655110
2611,ds:H02007,PMID:9482441
2612,ds:H02007,PMID:12215968
2613,ds:H02008,PMID:11152465
2614,ds:H02008,PMID:21960482
2615,ds:H02008,PMID:8943248
2616,ds:H02009,PMID:10570908
2617,ds:H02009,PMID:15024738
2618,ds:H02009,PMID:10790206
2619,ds:H02010,PMID:9326324
2620,ds:H02010,PMID:22613355
2621,ds:H02011,PMID:20976470
2622,ds:H02011,PMID:27392076
2623,ds:H02011,PMID:12471200
2624,ds:H02011,PMID:19664745
2625,ds:H02012,PMID:25818408
2626,ds:H02012,PMID:15253709
2627,ds:H02012,PMID:27392076
2628,ds:H02012,PMID:23396133
2629,ds:H02012,PMID:12471200
2630,ds:H02013,PMID:11032329
2631,ds:H02013,PMID:9302256
2632,ds:H02013,PMID:8651297
2633,ds:H02013,PMID:9719371
2634,ds:H02014,PMID:15279810
2635,ds:H02014,PMID:10612394
2636,ds:H02014,PMID:15269180
2637,ds:H02014,PMID:24911150
2638,ds:H02015,PMID:16088910
2639,ds:H02016,PMID:2355960
2640,ds:H02016,PMID:9150157
2641,ds:H02016,PMID:2137287
2642,ds:H02017,PMID:8357844
2643,ds:H02017,PMID:18758829
2644,ds:H02017,PMID:22789865
2645,ds:H02018,PMID:18272894
2646,ds:H02018,PMID:23738509
2647,ds:H02019,PMID:7892197
2648,ds:H02019,PMID:10580072
2649,ds:H02020,PMID:23748068
2650,ds:H02020,PMID:8265607
2651,ds:H02020,PMID:9177373
2652,ds:H02021,PMID:15096561
2653,ds:H02021,PMID:9215680
2654,ds:H02022,PMID:15096561
2655,ds:H02022,PMID:9207796
2656,ds:H02022,PMID:10835631
2657,ds:H02022,PMID:12897212
2658,ds:H02023,PMID:25052316
2659,ds:H02024,PMID:10359588
2660,ds:H02024,PMID:28369036
2661,ds:H02025,PMID:15096561
2662,ds:H02025,PMID:7904599
2663,ds:H02025,PMID:9354683
2664,ds:H02025,PMID:9637725
2665,ds:H02026,PMID:7673400
2666,ds:H02026,PMID:23802516
2667,ds:H02026,PMID:23222959
2668,ds:H02027,PMID:22247861
2669,ds:H02027,PMID:16985909
2670,ds:H02028,PMID:27733303
2671,ds:H02029,PMID:26967761
2672,ds:H02029,PMID:28827842
2673,ds:H02030,PMID:9109436
2674,ds:H02030,PMID:8675635
2675,ds:H02030,PMID:29861107
2676,ds:H02031,PMID:16247064
2677,ds:H02031,PMID:27990419
2678,ds:H02031,PMID:23455423
2679,ds:H02032,PMID:25377138
2680,ds:H02032,PMID:14748801
2681,ds:H02033,PMID:25377138
2682,ds:H02033,PMID:14748801
2683,ds:H02034,PMID:23143598
2684,ds:H02035,PMID:17965963
2685,ds:H02035,PMID:17785368
2686,ds:H02035,PMID:8496314
2687,ds:H02035,PMID:8288694
2688,ds:H02035,PMID:8013627
2689,ds:H02035,PMID:8528260
2690,ds:H02035,PMID:24480542
2691,ds:H02036,PMID:26147833
2692,ds:H02036,PMID:15928241
2693,ds:H02036,PMID:11549703
2694,ds:H02036,PMID:17327381
2695,ds:H02036,PMID:11567216
2696,ds:H02036,PMID:11136712
2697,ds:H02036,PMID:18728160
2698,ds:H02036,PMID:32462814
2699,ds:H02037,PMID:27381597
2700,ds:H02037,PMID:8450064
2701,ds:H02038,PMID:15800844
2702,ds:H02038,PMID:11031100
2703,ds:H02038,PMID:29175558
2704,ds:H02039,PMID:15713716
2705,ds:H02040,PMID:15769976
2706,ds:H02040,PMID:14684690
2707,ds:H02040,PMID:15758538
2708,ds:H02041,PMID:23643385
2709,ds:H02041,PMID:21695231
2710,ds:H02041,PMID:23579484
2711,ds:H02041,PMID:23830514
2712,ds:H02041,PMID:24891338
2713,ds:H02041,PMID:25741866
2714,ds:H02041,PMID:27829781
2715,ds:H02041,PMID:24172257
2716,ds:H02041,PMID:30689892
2717,ds:H02042,PMID:17447113
2718,ds:H02042,PMID:27258166
2719,ds:H02043,PMID:14639529
2720,ds:H02043,PMID:24168113
2721,ds:H02043,PMID:28687708
2722,ds:H02044,PMID:19079259
2723,ds:H02044,PMID:20301733
2724,ds:H02045,PMID:7627181
2725,ds:H02046,PMID:16441263
2726,ds:H02046,PMID:23851939
2727,ds:H02047,PMID:16691589
2728,ds:H02047,PMID:21706002
2729,ds:H02048,PMID:16801345
2730,ds:H02048,PMID:10735637
2731,ds:H02049,PMID:24739311
2732,ds:H02049,PMID:25853793
2733,ds:H02049,PMID:24283229
2734,ds:H02049,PMID:26739091
2735,ds:H02049,PMID:26264719
2736,ds:H02050,PMID:10662808
2737,ds:H02051,PMID:10973259
2738,ds:H02051,PMID:28722981
2739,ds:H02052,PMID:10973259
2740,ds:H02052,PMID:11897048
2741,ds:H02053,PMID:10973259
2742,ds:H02053,PMID:21210153
2743,ds:H02054,PMID:16386929
2744,ds:H02054,PMID:11013440
2745,ds:H02054,PMID:1634606
2746,ds:H02055,PMID:16386929
2747,ds:H02055,PMID:7565971
2748,ds:H02055,PMID:14616765
2749,ds:H02056,PMID:9878557
2750,ds:H02056,PMID:26350512
2751,ds:H02057,PMID:20955959
2752,ds:H02057,PMID:22232210
2753,ds:H02058,PMID:22424600
2754,ds:H02059,PMID:9202122
2755,ds:H02059,PMID:15472169
2756,ds:H02060,PMID:17229951
2757,ds:H02060,PMID:9537324
2758,ds:H02061,PMID:23841731
2759,ds:H02061,PMID:8090165
2760,ds:H02061,PMID:27754803
2761,ds:H02062,PMID:21964574
2762,ds:H02063,PMID:10482955
2763,ds:H02063,PMID:24598000
2764,ds:H02064,PMID:9133349
2765,ds:H02064,PMID:14991055
2766,ds:H02065,PMID:11570921
2767,ds:H02065,PMID:8528239
2768,ds:H02066,PMID:15054848
2769,ds:H02066,PMID:17994563
2770,ds:H02067,PMID:15994868
2771,ds:H02067,PMID:12955767
2772,ds:H02068,PMID:7670477
2773,ds:H02068,PMID:18000903
2774,ds:H02069,PMID:10377013
2775,ds:H02069,PMID:18076102
2776,ds:H02070,PMID:7757081
2777,ds:H02070,PMID:7874117
2778,ds:H02071,PMID:17726487
2779,ds:H02071,PMID:18553548
2780,ds:H02072,PMID:26458481
2781,ds:H02072,PMID:7833911
2782,ds:H02072,PMID:16189708
2783,ds:H02072,PMID:21421862
2784,ds:H02073,PMID:21738396
2785,ds:H02073,PMID:16043844
2786,ds:H02074,PMID:14695535
2787,ds:H02074,PMID:12707952
2788,ds:H02075,PMID:18294254
2789,ds:H02075,PMID:15453866
2790,ds:H02076,PMID:17934076
2791,ds:H02076,PMID:20025984
2792,ds:H02077,PMID:18179896
2793,ds:H02077,PMID:15557460
2794,ds:H02078,PMID:27653836
2795,ds:H02078,PMID:18611979
2796,ds:H02079,PMID:16637051
2797,ds:H02080,PMID:21035103
2798,ds:H02080,PMID:22246659
2799,ds:H02080,PMID:6507479
2800,ds:H02081,PMID:10486316
2801,ds:H02081,PMID:9529347
2802,ds:H02081,PMID:25073711
2803,ds:H02082,PMID:20014123
2804,ds:H02082,PMID:22265015
2805,ds:H02083,PMID:28663233
2806,ds:H02083,PMID:23161670
2807,ds:H02083,PMID:21931173
2808,ds:H02084,PMID:23736855
2809,ds:H02084,PMID:18553514
2810,ds:H02085,PMID:27233227
2811,ds:H02085,PMID:17564966
2812,ds:H02085,PMID:18708005
2813,ds:H02086,PMID:18601960
2814,ds:H02086,PMID:11528392
2815,ds:H02086,PMID:21278747
2816,ds:H02086,PMID:12709789
2817,ds:H02086,PMID:18439546
2818,ds:H02086,PMID:23281071
2819,ds:H02086,PMID:23910460
2820,ds:H02086,PMID:24385928
2821,ds:H02086,PMID:26912632
2822,ds:H02086,PMID:25008109
2823,ds:H02086,PMID:31883641
2824,ds:H02087,PMID:28792876
2825,ds:H02087,PMID:31883644
2826,ds:H02088,PMID:27476657
2827,ds:H02088,PMID:11932989
2828,ds:H02089,PMID:4238825
2829,ds:H02089,PMID:22922033
2830,ds:H02090,PMID:3227291
2831,ds:H02090,PMID:28406212
2832,ds:H02090,PMID:10884712
2833,ds:H02091,PMID:10077519
2834,ds:H02091,PMID:9445165
2835,ds:H02091,PMID:9341873
2836,ds:H02092,PMID:10444294
2837,ds:H02092,PMID:25976955
2838,ds:H02092,PMID:24065240
2839,ds:H02092,PMID:25712990
2840,ds:H02092,PMID:8367445
2841,ds:H02092,PMID:9569178
2842,ds:H02093,PMID:6798442
2843,ds:H02093,PMID:23934752
2844,ds:H02093,PMID:21497427
2845,ds:H02093,PMID:22886561
2846,ds:H02093,PMID:22102188
2847,ds:H02093,PMID:2052556
2848,ds:H02093,PMID:8384898
2849,ds:H02094,PMID:11063735
2850,ds:H02094,PMID:22795705
2851,ds:H02094,PMID:28649555
2852,ds:H02094,PMID:15210133
2853,ds:H02095,PMID:15216544
2854,ds:H02095,PMID:21464306
2855,ds:H02095,PMID:23541340
2856,ds:H02095,PMID:23541342
2857,ds:H02095,PMID:25355836
2858,ds:H02095,PMID:28449065
2859,ds:H02096,PMID:18536048
2860,ds:H02096,PMID:17458872
2861,ds:H02097,PMID:5129551
2862,ds:H02097,PMID:26971401
2863,ds:H02097,PMID:22102272
2864,ds:H02097,PMID:21765412
2865,ds:H02097,PMID:21765411
2866,ds:H02097,PMID:21765413
2867,ds:H02098,PMID:16385454
2868,ds:H02098,PMID:16278854
2869,ds:H02099,PMID:20821052
2870,ds:H02099,PMID:10655068
2871,ds:H02100,PMID:25439727
2872,ds:H02100,PMID:26220973
2873,ds:H02101,PMID:18347805
2874,ds:H02101,PMID:21115467
2875,ds:H02102,PMID:22243968
2876,ds:H02102,PMID:22158539
2877,ds:H02103,PMID:26264232
2878,ds:H02103,PMID:22258158
2879,ds:H02104,PMID:22284829
2880,ds:H02104,PMID:25712132
2881,ds:H02104,PMID:25093588
2882,ds:H02105,PMID:9207799
2883,ds:H02105,PMID:17595246
2884,ds:H02105,PMID:23562752
2885,ds:H02106,PMID:18000969
2886,ds:H02106,PMID:11136233
2887,ds:H02106,PMID:17018662
2888,ds:H02106,PMID:11502844
2889,ds:H02106,PMID:15703762
2890,ds:H02106,PMID:11522684
2891,ds:H02106,PMID:14530391
2892,ds:H02106,PMID:29736163
2893,ds:H02106,PMID:22343897
2894,ds:H02106,PMID:15331564
2895,ds:H02106,PMID:23869016
2896,ds:H02106,PMID:17566090
2897,ds:H02106,PMID:29311636
2898,ds:H02107,PMID:27228076
2899,ds:H02107,PMID:25389847
2900,ds:H02107,PMID:15042513
2901,ds:H02107,PMID:15937078
2902,ds:H02108,PMID:3985082
2903,ds:H02108,PMID:18252232
2904,ds:H02108,PMID:18040253
2905,ds:H02109,PMID:21841779
2906,ds:H02109,PMID:21785126
2907,ds:H02110,PMID:15512998
2908,ds:H02110,PMID:17666404
2909,ds:H02110,PMID:10369267
2910,ds:H02111,PMID:24074734
2911,ds:H02111,PMID:19819542
2912,ds:H02111,PMID:15121991
2913,ds:H02111,PMID:18621663
2914,ds:H02111,PMID:20473310
2915,ds:H02111,PMID:24998929
2916,ds:H02111,PMID:19556253
2917,ds:H02111,PMID:16940977
2918,ds:H02111,PMID:25131214
2919,ds:H02111,PMID:22566635
2920,ds:H02111,PMID:28841651
2921,ds:H02112,PMID:20092598
2922,ds:H02112,PMID:23929081
2923,ds:H02112,PMID:22068589
2924,ds:H02113,PMID:22405087
2925,ds:H02113,PMID:25351951
2926,ds:H02114,PMID:15852396
2927,ds:H02114,PMID:19344448
2928,ds:H02114,PMID:26385635
2929,ds:H02115,PMID:2770382
2930,ds:H02115,PMID:22152683
2931,ds:H02116,PMID:9222972
2932,ds:H02116,PMID:25080166
2933,ds:H02117,PMID:5547878
2934,ds:H02117,PMID:14994231
2935,ds:H02117,PMID:24836451
2936,ds:H02117,PMID:25152457
2937,ds:H02118,PMID:6846401
2938,ds:H02118,PMID:20849990
2939,ds:H02118,PMID:17438667
2940,ds:H02118,PMID:21294718
2941,ds:H02118,PMID:22211708
2942,ds:H02119,PMID:6873112
2943,ds:H02119,PMID:28502730
2944,ds:H02119,PMID:15372514
2945,ds:H02119,PMID:23992099
2946,ds:H02119,PMID:21793738
2947,ds:H02120,PMID:4591551
2948,ds:H02120,PMID:2406598
2949,ds:H02120,PMID:28087737
2950,ds:H02120,PMID:32845958
2951,ds:H02121,PMID:28440867
2952,ds:H02121,PMID:22544363
2953,ds:H02121,PMID:22544367
2954,ds:H02121,PMID:26306646
2955,ds:H02122,PMID:25352100
2956,ds:H02122,PMID:25282101
2957,ds:H02123,PMID:23050549
2958,ds:H02123,PMID:10189842
2959,ds:H02123,PMID:16282976
2960,ds:H02124,PMID:29655802
2961,ds:H02124,PMID:25913036
2962,ds:H02124,PMID:24103465
2963,ds:H02125,PMID:24925317
2964,ds:H02125,PMID:29355681
2965,ds:H02126,PMID:16116593
2966,ds:H02126,PMID:25772936
2967,ds:H02127,PMID:7395825
2968,ds:H02127,PMID:23623387
2969,ds:H02127,PMID:18203163
2970,ds:H02128,PMID:19124046
2971,ds:H02128,PMID:11757585
2972,ds:H02128,PMID:11487012
2973,ds:H02129,PMID:4382958
2974,ds:H02129,PMID:22077972
2975,ds:H02129,PMID:24909464
2976,ds:H02129,PMID:22198807
2977,ds:H02130,PMID:16465621
2978,ds:H02130,PMID:16630736
2979,ds:H02130,PMID:19124046
2980,ds:H02130,PMID:15633164
2981,ds:H02130,PMID:19370764
2982,ds:H02131,PMID:19153657
2983,ds:H02131,PMID:22466610
2984,ds:H02131,PMID:22466612
2985,ds:H02131,PMID:15486090
2986,ds:H02131,PMID:19329487
2987,ds:H02132,PMID:17980308
2988,ds:H02132,PMID:20950787
2989,ds:H02132,PMID:24656866
2990,ds:H02132,PMID:22991235
2991,ds:H02132,PMID:33164986
2992,ds:H02132,PMID:21285510
2993,ds:H02132,PMID:28630177
2994,ds:H02132,PMID:30121372
2995,ds:H02132,PMID:26633546
2996,ds:H02132,PMID:26416026
2997,ds:H02132,PMID:30824121
2998,ds:H02133,PMID:3344762
2999,ds:H02133,PMID:29159459
3000,ds:H02133,PMID:26927810
3001,ds:H02133,PMID:25331754
3002,ds:H02133,PMID:23222957
3003,ds:H02134,PMID:6549566
3004,ds:H02134,PMID:10607960
3005,ds:H02134,PMID:21194680
3006,ds:H02134,PMID:21194678
3007,ds:H02135,PMID:27588451
3008,ds:H02135,PMID:27588452
3009,ds:H02135,PMID:30459346
3010,ds:H02136,PMID:24449431
3011,ds:H02136,PMID:22956686
3012,ds:H02137,PMID:20286155
3013,ds:H02137,PMID:25480986
3014,ds:H02138,PMID:16358214
3015,ds:H02138,PMID:16358215
3016,ds:H02139,PMID:20924400
3017,ds:H02139,PMID:17033621
3018,ds:H02139,PMID:20137772
3019,ds:H02140,PMID:5806782
3020,ds:H02140,PMID:1149314
3021,ds:H02140,PMID:25359264
3022,ds:H02140,PMID:25267340
3023,ds:H02140,PMID:24355708
3024,ds:H02140,PMID:25033069
3025,ds:H02141,PMID:20924400
3026,ds:H02141,PMID:11062477
3027,ds:H02142,PMID:9187673
3028,ds:H02142,PMID:9452994
3029,ds:H02143,PMID:9106524
3030,ds:H02143,PMID:11004247
3031,ds:H02143,PMID:11062477
3032,ds:H02144,PMID:27995769
3033,ds:H02144,PMID:28972031
3034,ds:H02144,PMID:23656588
3035,ds:H02144,PMID:25841028
3036,ds:H02145,PMID:27210743
3037,ds:H02145,PMID:24250268
3038,ds:H02146,PMID:2918541
3039,ds:H02146,PMID:27774744
3040,ds:H02146,PMID:19576302
3041,ds:H02146,PMID:24363063
3042,ds:H02146,PMID:17377962
3043,ds:H02147,PMID:9452994
3044,ds:H02147,PMID:9602200
3045,ds:H02148,PMID:9452994
3046,ds:H02148,PMID:9062355
3047,ds:H02149,PMID:9452994
3048,ds:H02149,PMID:15558518
3049,ds:H02150,PMID:28942967
3050,ds:H02150,PMID:27789573
3051,ds:H02150,PMID:29668857
3052,ds:H02151,PMID:16912702
3053,ds:H02151,PMID:27144914
3054,ds:H02152,PMID:14332157
3055,ds:H02152,PMID:11061796
3056,ds:H02152,PMID:26595536
3057,ds:H02153,PMID:22228622
3058,ds:H02153,PMID:22729224
3059,ds:H02154,PMID:19481194
3060,ds:H02154,PMID:25759469
3061,ds:H02155,PMID:11279527
3062,ds:H02156,PMID:22290657
3063,ds:H02156,PMID:29477873
3064,ds:H02156,PMID:26111154
3065,ds:H02157,PMID:22791528
3066,ds:H02157,PMID:17468754
3067,ds:H02157,PMID:19442771
3068,ds:H02157,PMID:21258341
3069,ds:H02157,PMID:22019273
