,KeggID,REFERENCE
2156,gn:T02068,PMID:21108814
2157,gn:T02069,PMID:20802035
2158,gn:T02070,PMID:20386717
2159,gn:T02071,PMID:20546576
2160,gn:T02072,
2161,gn:T02073,
2162,gn:T02074,PMID:24130509
2163,gn:T02075,PMID:20935092
2164,gn:T02076,PMID:21378191
2165,gn:T02077,PMID:20008064
2166,gn:T02078,PMID:21666011
2167,gn:T02079,PMID:22815448
2168,gn:T02080,PMID:22815448
2169,gn:T02081,PMID:20935092
2170,gn:T02082,
2171,gn:T02083,PMID:22689231
2172,gn:T02084,
2173,gn:T02085,PMID:21641281
2174,gn:T02086,PMID:22535936
2175,gn:T02087,PMID:18670623
2176,gn:T02087,PMID:22628517
2177,gn:T02088,PMID:21914897
2178,gn:T02089,PMID:21742871
2179,gn:T02090,PMID:21356102
2180,gn:T04194,PMID:28831561
2181,gn:T04195,PMID:26784989
2182,gn:T04196,
2183,gn:T04197,
2184,gn:T04198,
2185,gn:T04199,PMID:26988037
2186,gn:T04200,PMID:27117861
2187,gn:T04201,PMID:26808870
2188,gn:T04202,PMID:26628271
2189,gn:T04203,PMID:27536339
2190,gn:T04204,PMID:26806488
2191,gn:T04205,
2192,gn:T04206,PMID:26795688
2193,gn:T04207,PMID:26943621
2194,gn:T04208,PMID:26893432
2195,gn:T04209,PMID:22815456
2196,gn:T04210,PMID:27245144
2197,gn:T04211,PMID:27002232
2198,gn:T04212,
2199,gn:T04213,PMID:27106695
2200,gn:T04214,PMID:29761214
2201,gn:T04214,PMID:28857514
2202,gn:T04215,PMID:26421103
2203,gn:T04216,PMID:26142061
2204,gn:T04217,PMID:27217361
2205,gn:T04218,PMID:27979941
2206,gn:T04219,PMID:26868401
2207,gn:T04220,PMID:26849967
2208,gn:T04221,PMID:24324632
2209,gn:T04222,PMID:25858847
2210,gn:T04223,PMID:25883283
2211,gn:T04224,PMID:26842785
2212,gn:T04225,PMID:27300277
2213,gn:T04226,
2214,gn:T04227,
2215,gn:T04228,
2216,gn:T04229,
2217,gn:T04230,PMID:27445381
2218,gn:T04231,PMID:27795283
2219,gn:T04232,
2220,gn:T04233,PMID:26200832
2221,gn:T04234,PMID:26535611
2222,gn:T04235,PMID:28078050
2223,gn:T04236,PMID:27103725
2224,gn:T04237,
2225,gn:T04238,
2226,gn:T04239,
2227,gn:T04240,PMID:27165503
2228,gn:T04241,PMID:26067962
2229,gn:T04242,
2230,gn:T04243,PMID:26853476
2231,gn:T04244,
2232,gn:T04245,PMID:27199905
2233,gn:T04246,PMID:26851387
2234,gn:T04247,PMID:27046067
2235,gn:T04248,PMID:27660670
2236,gn:T04249,
2237,gn:T04250,
2238,gn:T04251,PMID:29176306
2239,gn:T04252,PMID:26854947
2240,gn:T04253,PMID:27103727
2241,gn:T04254,PMID:27013036
2242,gn:T04255,PMID:27378076
2243,gn:T04256,
2244,gn:T04257,PMID:26928956
2245,gn:T04258,PMID:26813696
2246,gn:T04259,PMID:26953742
2247,gn:T04260,
2248,gn:T04261,PMID:27182430
2249,gn:T04262,PMID:27103727
2250,gn:T04263,PMID:26924239
2251,gn:T04264,PMID:26924237
2252,gn:T04265,
2253,gn:T04266,
2254,gn:T04267,
2255,gn:T04268,PMID:26877770
2256,gn:T04269,
2257,gn:T04270,PMID:27103727
2258,gn:T04271,PMID:30610900
2259,gn:T04272,PMID:27602181
2260,gn:T04273,PMID:26988045
2261,gn:T04274,PMID:28798737
2262,gn:T04275,PMID:26953741
2263,gn:T04276,PMID:24461712
2264,gn:T04277,
2265,gn:T04278,PMID:27625640
2266,gn:T04279,
2267,gn:T04280,
2268,gn:T04281,PMID:27034023
2269,gn:T04282,PMID:27677407
2270,gn:T04283,PMID:26988053
2271,gn:T04284,PMID:27103727
2272,gn:T04285,PMID:26988396
2273,gn:T04286,
2274,gn:T04287,
2275,gn:T04288,
2276,gn:T04289,
2277,gn:T04290,
2278,gn:T04291,PMID:26704977
2279,gn:T04292,PMID:26988058
2280,gn:T04293,
2281,gn:T04294,
2282,gn:T04295,PMID:27174270
2283,gn:T04296,
2284,gn:T04297,PMID:23557672
2285,gn:T04297,PMID:11736810
2286,gn:T04298,PMID:26201466
2287,gn:T04299,PMID:26598231
2288,gn:T04300,PMID:26901068
2289,gn:T04301,PMID:26901068
2290,gn:T04302,
2291,gn:T04303,
2292,gn:T04304,
2293,gn:T04305,PMID:26941228
2294,gn:T04306,PMID:26704531
2295,gn:T04307,PMID:27284143
2296,gn:T04308,PMID:27340060
2297,gn:T04309,PMID:27491981
2298,gn:T04310,
2299,gn:T04311,PMID:25858842
2300,gn:T04312,PMID:27015978
2301,gn:T04313,
2302,gn:T04314,PMID:27777650
2303,gn:T04315,PMID:27034022
2304,gn:T04316,
2305,gn:T04317,PMID:27080446
2306,gn:T04318,
2307,gn:T04319,PMID:28428780
2308,gn:T04320,PMID:27445386
2309,gn:T04321,PMID:27028007
2310,gn:T04322,
2311,gn:T04323,PMID:28465208
2312,gn:T04324,
2313,gn:T04325,PMID:27034019
2314,gn:T04326,
2315,gn:T04327,PMID:27015981
2316,gn:T04328,PMID:27284129
2317,gn:T04329,
2318,gn:T04330,PMID:27435301
2319,gn:T04331,PMID:27302759
2320,gn:T04332,PMID:26988395
2321,gn:T04333,
2322,gn:T04334,PMID:27174266
2323,gn:T04335,PMID:27080447
2324,gn:T04336,PMID:28127419
2325,gn:T04337,PMID:27162150
2326,gn:T04338,PMID:28127419
2327,gn:T04339,
2328,gn:T04340,
2329,gn:T04341,PMID:27015980
2330,gn:T04342,PMID:28127419
2331,gn:T04343,PMID:27932655
2332,gn:T04344,PMID:22118469
2333,gn:T04345,PMID:28130360
2334,gn:T04346,PMID:15496914
2335,gn:T04347,PMID:21292972
2336,gn:T04347,PMID:10375625
2337,gn:T04348,PMID:18511435
2338,gn:T04349,PMID:23850284
2339,gn:T04350,
2340,gn:T04351,
2341,gn:T04352,PMID:21785439
2342,gn:T04353,
2343,gn:T04354,
2344,gn:T04355,PMID:27563039
2345,gn:T04356,
2346,gn:T04357,PMID:26747442
2347,gn:T04358,
2348,gn:T04359,
2349,gn:T04360,
2350,gn:T04361,PMID:26377836
2351,gn:T04362,PMID:25908251
2352,gn:T04363,PMID:27088604
2353,gn:T04364,PMID:25908251
2354,gn:T04365,PMID:27189596
2355,gn:T04366,
2356,gn:T04367,
2357,gn:T04368,
2358,gn:T04369,PMID:27231360
2359,gn:T04370,
2360,gn:T04371,PMID:26597042
2361,gn:T04372,PMID:26847793
2362,gn:T04373,PMID:25126841
2363,gn:T04374,PMID:27738045
2364,gn:T04375,PMID:24903872
2365,gn:T04376,PMID:27063139
2366,gn:T04377,
2367,gn:T04378,PMID:27660796
2368,gn:T04379,
2369,gn:T04380,
2370,gn:T04381,
2371,gn:T04382,
2372,gn:T04383,PMID:27056230
2373,gn:T04384,
2374,gn:T04385,PMID:27056228
2375,gn:T04386,PMID:26879123
2376,gn:T04387,PMID:27693267
2377,gn:T04388,PMID:28811754
2378,gn:T04389,PMID:27231369
2379,gn:T04390,PMID:31560973
2380,gn:T04391,PMID:27634996
2381,gn:T04392,
2382,gn:T04393,PMID:27157698
2383,gn:T04394,PMID:27231379
2384,gn:T04395,
2385,gn:T04396,
2386,gn:T04397,PMID:16682297
2387,gn:T04398,PMID:29303694
2388,gn:T04399,PMID:27257213
2389,gn:T04400,
2390,gn:T04401,
2391,gn:T04402,
2392,gn:T04403,
2393,gn:T04404,PMID:27056223
2394,gn:T04405,PMID:26911736
2395,gn:T04406,
2396,gn:T04407,PMID:26769366
2397,gn:T04408,PMID:28689013
2398,gn:T04409,PMID:30349619
2399,gn:T04410,PMID:27942352
2400,gn:T04411,PMID:26879123
2401,gn:T04412,PMID:27184431
2402,gn:T04413,PMID:28074120
2403,gn:T04414,PMID:26122045
2404,gn:T04415,
2405,gn:T04416,PMID:28496940
2406,gn:T04417,PMID:27125482
2407,gn:T04418,
2408,gn:T04419,
2409,gn:T04420,
2410,gn:T04421,PMID:27959786
2411,gn:T04422,PMID:27587815
2412,gn:T04423,PMID:27893193
2413,gn:T04424,PMID:27811102
2414,gn:T04425,
2415,gn:T04426,
2416,gn:T04427,
2417,gn:T04428,
2418,gn:T04429,PMID:27634994
2419,gn:T04430,PMID:27634994
2420,gn:T04431,PMID:28770029
2421,gn:T04432,
2422,gn:T04433,PMID:28428833
2423,gn:T04434,PMID:27722089
2424,gn:T04435,PMID:27587812
2425,gn:T04436,PMID:27932275
2426,gn:T04437,PMID:27634994
2427,gn:T04438,PMID:27634994
2428,gn:T04439,PMID:27634994
2429,gn:T04440,PMID:27688316
2430,gn:T04441,
2431,gn:T04442,
2432,gn:T04443,PMID:28138356
2433,gn:T04444,
2434,gn:T04445,
2435,gn:T04446,PMID:30250634
2436,gn:T04447,
2437,gn:T04448,
2438,gn:T04449,PMID:27811091
2439,gn:T04450,
2440,gn:T04451,
2441,gn:T04452,PMID:27902921
2442,gn:T04453,
2443,gn:T04454,PMID:27795254
2444,gn:T04455,PMID:27811091
2445,gn:T04456,
2446,gn:T04457,
2447,gn:T04458,PMID:27634994
2448,gn:T04459,
2449,gn:T04460,
2450,gn:T04461,
2451,gn:T04462,
2452,gn:T04463,
2453,gn:T04464,
2454,gn:T04465,PMID:30061707
2455,gn:T04466,
2456,gn:T04467,
2457,gn:T04468,
2458,gn:T04469,PMID:28770030
2459,gn:T04470,
2460,gn:T04471,PMID:27540070
2461,gn:T04472,PMID:28031775
2462,gn:T04473,
2463,gn:T04474,
2464,gn:T04475,PMID:28648395
2465,gn:T04476,PMID:26467717
2466,gn:T04477,PMID:27013048
2467,gn:T04478,PMID:29655875
2468,gn:T04479,PMID:27417841
2469,gn:T04480,PMID:27573819
2470,gn:T04481,PMID:27811091
2471,gn:T04482,PMID:30061707
2472,gn:T04483,
2473,gn:T04484,PMID:27573819
2474,gn:T04485,PMID:29519840
2475,gn:T04486,
2476,gn:T04487,PMID:26067967
2477,gn:T04488,
2478,gn:T04489,
2479,gn:T04490,PMID:27851894
2480,gn:T04491,PMID:22887664
2481,gn:T04492,PMID:28619803
2482,gn:T04493,PMID:29721834
2483,gn:T04494,
2484,gn:T04495,PMID:28986293
2485,gn:T04496,PMID:27979948
2486,gn:T04497,PMID:31935176
2487,gn:T04498,PMID:26914534
2488,gn:T04499,PMID:28265051
2489,gn:T04500,PMID:29079625
2490,gn:T04501,
2491,gn:T04502,PMID:27573819
2492,gn:T04503,PMID:28216101
2493,gn:T04504,PMID:27902220
2494,gn:T04505,PMID:28901906
2495,gn:T04506,
2496,gn:T04507,PMID:29167262
2497,gn:T04508,PMID:28183769
2498,gn:T04509,
2499,gn:T04510,
2500,gn:T04511,
2501,gn:T04512,
2502,gn:T04513,PMID:27692046
2503,gn:T04514,
2504,gn:T04515,
2505,gn:T04516,PMID:27965637
2506,gn:T04517,PMID:28106880
2507,gn:T04518,PMID:26021934
2508,gn:T04519,
2509,gn:T04520,PMID:26358596
2510,gn:T04521,
2511,gn:T04522,
2512,gn:T04523,
2513,gn:T04524,
2514,gn:T04525,PMID:26142063
2515,gn:T04526,PMID:26597042
2516,gn:T04527,PMID:28396658
2517,gn:T04528,PMID:27103727
2518,gn:T04529,PMID:27080448
2519,gn:T04530,PMID:23924784
2520,gn:T04531,PMID:26988057
2521,gn:T04532,
2522,gn:T04533,
2523,gn:T04534,
2524,gn:T04535,PMID:27692046
2525,gn:T04536,PMID:27016195
2526,gn:T04537,
2527,gn:T04538,
2528,gn:T04539,
2529,gn:T04540,PMID:26430127
2530,gn:T04541,PMID:30351263
2531,gn:T04542,PMID:29225728
2532,gn:T04543,PMID:28174040
2533,gn:T04544,PMID:26260652
2534,gn:T04545,PMID:27189983
2535,gn:T04546,PMID:24137540
2536,gn:T04547,PMID:27716345
2537,gn:T04548,
2538,gn:T04549,PMID:28265262
2539,gn:T04550,PMID:28106880
2540,gn:T04551,PMID:28057747
2541,gn:T04552,PMID:31893298
2542,gn:T04553,
2543,gn:T04554,PMID:33250126
2544,gn:T04555,PMID:32299880
2545,gn:T04556,
2546,gn:T04557,
2547,gn:T04558,PMID:27834698
2548,gn:T04559,
2549,gn:T04560,PMID:28905698
2550,gn:T04561,
2551,gn:T04562,PMID:27872813
2552,gn:T04563,PMID:28123952
2553,gn:T04564,PMID:27659506
2554,gn:T04565,PMID:28829025
2555,gn:T04566,
2556,gn:T04567,PMID:28243229
2557,gn:T04568,PMID:27846794
2558,gn:T04569,
2559,gn:T04570,
2560,gn:T04571,PMID:28104655
2561,gn:T04572,PMID:28209822
2562,gn:T04573,PMID:28209827
2563,gn:T04574,PMID:27081148
2564,gn:T04575,PMID:29458480
2565,gn:T04576,PMID:22815440
2566,gn:T04577,PMID:27695447
2567,gn:T04578,PMID:28126942
2568,gn:T04579,PMID:32170407
2569,gn:T04580,PMID:24821787
2570,gn:T04581,
2571,gn:T04582,PMID:30543508
2572,gn:T04583,PMID:28610831
2573,gn:T04584,PMID:28254991
2574,gn:T04585,PMID:28183759
2575,gn:T04586,PMID:29851376
2576,gn:T04587,PMID:31861790
2577,gn:T04588,PMID:29521615
2578,gn:T04589,
2579,gn:T04590,
2580,gn:T04591,PMID:27738041
2581,gn:T04592,PMID:27738041
2582,gn:T04593,
2583,gn:T04594,PMID:28183760
2584,gn:T04595,PMID:28699865
2585,gn:T04596,
2586,gn:T04597,PMID:28811216
2587,gn:T04598,PMID:28065880
2588,gn:T04599,PMID:30117297
2589,gn:T04600,PMID:28174620
2590,gn:T04601,PMID:28935746
2591,gn:T04602,PMID:31460859
2592,gn:T04603,PMID:28853693
2593,gn:T04604,PMID:22843598
2594,gn:T04605,
2595,gn:T04606,PMID:26418631
2596,gn:T04607,PMID:27634994
2597,gn:T04608,PMID:27765661
2598,gn:T04609,PMID:27902216
2599,gn:T04610,
2600,gn:T04612,
2601,gn:T04613,PMID:34511070
2602,gn:T04614,
2603,gn:T04615,
2604,gn:T04616,
2605,gn:T04617,PMID:28261177
2606,gn:T04618,PMID:32209379
2607,gn:T04619,PMID:28770445
2608,gn:T04620,PMID:27795290
2609,gn:T04621,PMID:27601031
2610,gn:T04622,PMID:28360896
2611,gn:T04623,
2612,gn:T04624,
2613,gn:T04625,
2614,gn:T04626,
2615,gn:T04627,PMID:26659674
2616,gn:T04628,PMID:28428304
2617,gn:T04629,
2618,gn:T04630,PMID:27979933
2619,gn:T04631,
2620,gn:T04632,PMID:28274098
2621,gn:T04633,
2622,gn:T04634,PMID:26847886
2623,gn:T04635,PMID:28729281
2624,gn:T04636,PMID:30962569
2625,gn:T04637,PMID:28300228
2626,gn:T04638,PMID:28209813
2627,gn:T04639,PMID:28770445
2628,gn:T04640,PMID:28261179
2629,gn:T04641,PMID:27399969
2630,gn:T04642,PMID:30972949
2631,gn:T04643,PMID:24807620
2632,gn:T04643,PMID:16453699
2633,gn:T04643,PMID:15583938
2634,gn:T04644,PMID:24828444
2635,gn:T04645,PMID:33293529
2636,gn:T04646,PMID:24591624
2637,gn:T04647,
2638,gn:T04648,PMID:29057223
2639,gn:T04649,PMID:27653556
2640,gn:T04650,
2641,gn:T04651,PMID:27417840
2642,gn:T04652,
2643,gn:T04653,
2644,gn:T04654,PMID:28126048
2645,gn:T04655,
2646,gn:T04656,PMID:27762339
2647,gn:T04657,PMID:15302412
2648,gn:T04658,PMID:27249958
2649,gn:T04658,PMID:14631650
2650,gn:T04659,PMID:25835551
2651,gn:T04659,PMID:19100818
2652,gn:T04660,PMID:26460024
2653,gn:T04660,PMID:23853512
2654,gn:T04661,PMID:27803123
2655,gn:T04661,PMID:22515210
2656,gn:T04662,PMID:23537068
2657,gn:T04662,PMID:24438258
2658,gn:T04663,PMID:27824041
2659,gn:T04664,PMID:27557478
2660,gn:T04665,PMID:27284158
2661,gn:T04666,PMID:27795248
2662,gn:T04667,PMID:27834715
2663,gn:T04668,PMID:28232425
2664,gn:T04669,PMID:22123770
2665,gn:T04670,
2666,gn:T04671,PMID:28369432
2667,gn:T04672,PMID:29892569
2668,gn:T04673,PMID:27681823
2669,gn:T04674,PMID:28336599
2670,gn:T04675,PMID:27795248
2671,gn:T04676,PMID:32563695
2672,gn:T04677,PMID:28280032
2673,gn:T04678,PMID:28066393
2674,gn:T04679,PMID:34245190
2675,gn:T04680,PMID:29348352
2676,gn:T04681,PMID:27762339
2677,gn:T04682,
2678,gn:T04683,
2679,gn:T04684,
2680,gn:T04685,PMID:27563047
2681,gn:T04686,PMID:27965456
2682,gn:T04687,
2683,gn:T04688,
2684,gn:T04689,
2685,gn:T04690,
2686,gn:T04691,PMID:28774637
2687,gn:T04692,
2688,gn:T04693,PMID:28994006
2689,gn:T04694,
2690,gn:T04695,PMID:29697183
2691,gn:T04696,
2692,gn:T04697,PMID:28598317
2693,gn:T04698,
2694,gn:T04699,PMID:28317865
2695,gn:T04700,PMID:22727144
2696,gn:T04701,PMID:27976703
2697,gn:T04702,
2698,gn:T04703,
2699,gn:T04704,PMID:28450518
2700,gn:T04705,PMID:28428295
2701,gn:T04706,
2702,gn:T04707,PMID:26021929
2703,gn:T04708,PMID:27902257
2704,gn:T04709,
2705,gn:T04710,
2706,gn:T04711,
2707,gn:T04712,PMID:28336594
2708,gn:T04713,
2709,gn:T04714,
2710,gn:T04715,
2711,gn:T04716,PMID:27923736
2712,gn:T04717,PMID:27660792
2713,gn:T04718,PMID:31388522
2714,gn:T04719,
2715,gn:T04720,PMID:28153900
2716,gn:T04721,
2717,gn:T04722,
2718,gn:T04723,
2719,gn:T04724,
2720,gn:T04725,
2721,gn:T04726,
2722,gn:T04727,
2723,gn:T04728,PMID:29472326
2724,gn:T04729,PMID:28342817
2725,gn:T04730,PMID:27738024
2726,gn:T04731,PMID:29944685
2727,gn:T04732,PMID:29458549
2728,gn:T04733,PMID:32375988
2729,gn:T04734,PMID:27895127
2730,gn:T04735,PMID:28428295
2731,gn:T04736,
2732,gn:T04737,PMID:28667320
2733,gn:T04738,
2734,gn:T04739,
2735,gn:T04740,PMID:31125464
2736,gn:T04741,PMID:28232425
2737,gn:T04742,PMID:27540064
2738,gn:T04743,
2739,gn:T04744,
2740,gn:T04745,
2741,gn:T04746,
2742,gn:T04747,PMID:28450513
2743,gn:T04748,PMID:28919459
2744,gn:T04749,PMID:31804915
2745,gn:T04750,
2746,gn:T04751,PMID:28428295
2747,gn:T04752,PMID:26707806
2748,gn:T04753,
2749,gn:T04754,PMID:27563041
2750,gn:T04755,PMID:27660787
2751,gn:T04756,
2752,gn:T04757,PMID:28983283
2753,gn:T04758,PMID:30398469
2754,gn:T04759,PMID:28626548
2755,gn:T04760,PMID:32188055
2756,gn:T04761,
2757,gn:T04762,PMID:28104662
2758,gn:T04763,PMID:32114684
2759,gn:T04764,PMID:26516375
2760,gn:T04765,PMID:23589360
2761,gn:T04766,
2762,gn:T04767,
2763,gn:T04768,PMID:24116025
2764,gn:T04769,PMID:18245282
2765,gn:T04770,
2766,gn:T04771,
2767,gn:T04772,
2768,gn:T04773,PMID:25792046
2769,gn:T04774,PMID:25690095
2770,gn:T04775,PMID:27834701
2771,gn:T04776,
2772,gn:T04777,PMID:30026482
2773,gn:T04778,
2774,gn:T04779,PMID:28572309
2775,gn:T04780,PMID:27471502
2776,gn:T04781,
2777,gn:T04782,
2778,gn:T04783,PMID:28623373
2779,gn:T04784,PMID:28092920
2780,gn:T04785,
2781,gn:T04786,PMID:29169219
2782,gn:T04787,PMID:28671531
2783,gn:T04788,
2784,gn:T04789,
2785,gn:T04790,
2786,gn:T04791,PMID:28087693
2787,gn:T04792,PMID:22315242
2788,gn:T04793,PMID:32313247
2789,gn:T04794,PMID:25350882
2790,gn:T04794,PMID:27206980
2791,gn:T04795,PMID:22745431
2792,gn:T04796,PMID:24723700
2793,gn:T04797,
2794,gn:T04798,PMID:28572307
2795,gn:T04799,PMID:28831380
2796,gn:T04800,
2797,gn:T04801,
2798,gn:T04802,PMID:28219735
2799,gn:T04803,PMID:28888960
2800,gn:T04804,PMID:28698996
2801,gn:T04805,
2802,gn:T04806,
2803,gn:T04807,PMID:28546490
2804,gn:T04808,PMID:27587811
2805,gn:T04809,
2806,gn:T04810,PMID:29046742
2807,gn:T04811,PMID:27891116
2808,gn:T04812,
2809,gn:T04813,PMID:29527196
2810,gn:T04814,PMID:27979952
2811,gn:T04815,
2812,gn:T04816,
2813,gn:T04817,PMID:29514248
2814,gn:T04818,
2815,gn:T04819,
2816,gn:T04820,
2817,gn:T04821,PMID:27965456
2818,gn:T04822,PMID:27901120
2819,gn:T04823,
2820,gn:T04824,
2821,gn:T04825,
2822,gn:T04826,
2823,gn:T04827,PMID:27900265
2824,gn:T04828,
2825,gn:T04829,
2826,gn:T04830,PMID:28818601
2827,gn:T04831,PMID:31011550
2828,gn:T04832,
2829,gn:T04833,
2830,gn:T04834,
2831,gn:T04835,PMID:28684568
2832,gn:T04836,PMID:28642377
2833,gn:T04837,PMID:29390143
2834,gn:T04838,PMID:29348359
2835,gn:T04839,PMID:28866997
2836,gn:T04840,
2837,gn:T04841,PMID:29778095
2838,gn:T04842,PMID:29152037
2839,gn:T04843,
2840,gn:T04844,
2841,gn:T04845,PMID:26452302
2842,gn:T04846,PMID:28418097
2843,gn:T04847,PMID:28619807
2844,gn:T04848,PMID:25416288
2845,gn:T04849,PMID:23171342
2846,gn:T04850,PMID:27988485
2847,gn:T04851,
2848,gn:T04852,
2849,gn:T04853,PMID:28276609
2850,gn:T04854,
2851,gn:T04855,PMID:29722644
2852,gn:T04856,
2853,gn:T04857,PMID:28798167
2854,gn:T04858,
2855,gn:T04859,
2856,gn:T04860,PMID:28802691
2857,gn:T04861,
2858,gn:T04862,PMID:26722012
2859,gn:T04864,PMID:26805030
2860,gn:T04864,PMID:25600732
2861,gn:T04865,PMID:26950333
2862,gn:T04866,PMID:24487278
2863,gn:T04867,PMID:24441737
2864,gn:T04867,PMID:11812491
2865,gn:T04868,PMID:22057054
2866,gn:T04869,PMID:20237561
2867,gn:T04870,
2868,gn:T04871,
2869,gn:T04872,
2870,gn:T04873,
2871,gn:T04874,PMID:29561257
2872,gn:T04875,
2873,gn:T04876,PMID:28596405
2874,gn:T04877,PMID:29716534
2875,gn:T04878,PMID:27965456
2876,gn:T04879,PMID:27080451
2877,gn:T04880,PMID:28774671
2878,gn:T04881,PMID:28690595
2879,gn:T04882,PMID:20237561
2880,gn:T04883,PMID:23688303
2881,gn:T04884,
2882,gn:T04885,
2883,gn:T04886,PMID:28030649
2884,gn:T04887,PMID:33755698
2885,gn:T04888,PMID:27469961
2886,gn:T04889,PMID:26896134
2887,gn:T04890,PMID:29299108
2888,gn:T04891,
2889,gn:T04892,
2890,gn:T04893,
2891,gn:T04894,PMID:25069045
2892,gn:T04895,PMID:27082250
2893,gn:T04895,PMID:16228120
2894,gn:T04896,PMID:25943208
2895,gn:T04897,PMID:25733869
2896,gn:T04897,PMID:25758045
2897,gn:T04898,PMID:21282631
2898,gn:T04898,PMID:26711877
2899,gn:T04899,PMID:23537049
2900,gn:T04900,PMID:26044338
2901,gn:T04901,PMID:22113690
2902,gn:T04902,PMID:25007141
2903,gn:T04903,PMID:21282651
2904,gn:T04904,PMID:28751383
2905,gn:T04905,
2906,gn:T04906,PMID:30577500
2907,gn:T04907,PMID:25336720
2908,gn:T04908,
2909,gn:T04909,
2910,gn:T04910,PMID:29518190
2911,gn:T04911,
2912,gn:T04912,PMID:32903828
2913,gn:T04913,
2914,gn:T04914,
2915,gn:T04915,PMID:28860254
2916,gn:T04916,PMID:26728391
2917,gn:T04917,PMID:26728391
2918,gn:T04917,PMID:26539745
2919,gn:T04918,PMID:26728391
2920,gn:T04919,PMID:16989663
2921,gn:T04920,PMID:25252967
2922,gn:T04921,PMID:26383154
2923,gn:T04922,PMID:26454014
2924,gn:T04923,PMID:21347285
2925,gn:T04924,PMID:25623211
2926,gn:T04925,PMID:32520631
2927,gn:T04926,PMID:27881537
2928,gn:T04927,PMID:33250122
2929,gn:T04928,PMID:30866821
2930,gn:T04929,PMID:29686747
2931,gn:T04930,PMID:29106538
2932,gn:T04931,
2933,gn:T04932,
2934,gn:T04933,PMID:28751405
2935,gn:T04934,
2936,gn:T04935,PMID:29696375
2937,gn:T04936,PMID:29433445
2938,gn:T04937,
2939,gn:T04938,PMID:29175002
2940,gn:T04939,
2941,gn:T04940,PMID:29181783
2942,gn:T04941,PMID:27417831
2943,gn:T04942,PMID:28818891
2944,gn:T04943,
2945,gn:T04944,
2946,gn:T04945,PMID:27738041
2947,gn:T04946,PMID:27856590
2948,gn:T04947,
2949,gn:T04948,PMID:29192077
2950,gn:T04949,PMID:31320411
2951,gn:T04950,PMID:30131788
2952,gn:T04951,PMID:29465338
2953,gn:T04952,
2954,gn:T04954,PMID:30175026
2955,gn:T04955,PMID:29237561
2956,gn:T04956,
2957,gn:T04957,PMID:29293521
2958,gn:T04958,
2959,gn:T04959,PMID:28522160
2960,gn:T04960,PMID:28839041
2961,gn:T04961,PMID:26924242
2962,gn:T04962,PMID:29937052
2963,gn:T04963,PMID:29478232
2964,gn:T04964,
2965,gn:T04965,PMID:27056231
2966,gn:T04966,
2967,gn:T04967,
2968,gn:T04968,
2969,gn:T04969,PMID:27974754
2970,gn:T04969,PMID:23316712
2971,gn:T04970,PMID:28572317
2972,gn:T04971,
2973,gn:T04972,
2974,gn:T04973,PMID:30643889
2975,gn:T04974,PMID:30662570
2976,gn:T04975,PMID:28770445
2977,gn:T04976,
2978,gn:T04977,
2979,gn:T04978,PMID:28104662
2980,gn:T04979,PMID:27795250
2981,gn:T04980,PMID:28472671
2982,gn:T04981,
2983,gn:T04982,
2984,gn:T04983,PMID:30310524
2985,gn:T04984,
2986,gn:T04985,
2987,gn:T04986,
2988,gn:T04987,PMID:28552583
2989,gn:T04988,
2990,gn:T04989,
2991,gn:T04990,PMID:28611742
2992,gn:T04991,PMID:28642379
2993,gn:T04992,PMID:28633450
2994,gn:T04993,
2995,gn:T04994,
2996,gn:T04995,
2997,gn:T04996,
2998,gn:T04997,PMID:29937052
2999,gn:T04998,PMID:29937052
3000,gn:T04999,PMID:29388536
3001,gn:T05000,PMID:26421146
3002,gn:T05001,
3003,gn:T05002,PMID:25463417
3004,gn:T05002,PMID:22295864
3005,gn:T05003,PMID:27557866
3006,gn:T05004,PMID:22246508
3007,gn:T05004,PMID:16464618
3008,gn:T05005,PMID:30465914
3009,gn:T05006,
3010,gn:T05007,
3011,gn:T05008,PMID:28578940
3012,gn:T05009,PMID:28951224
3013,gn:T05010,PMID:30374915
3014,gn:T05011,
3015,gn:T05012,
3016,gn:T05013,PMID:26988397
3017,gn:T05014,
3018,gn:T05015,PMID:28680072
3019,gn:T05016,
3020,gn:T05017,PMID:27881415
3021,gn:T05018,
3022,gn:T05019,
3023,gn:T05020,
3024,gn:T05021,PMID:29087452
3025,gn:T05022,
3026,gn:T05023,PMID:29087269
3027,gn:T05024,
3028,gn:T05025,PMID:23773524
3029,gn:T05026,PMID:23773524
3030,gn:T05027,PMID:26754549
3031,gn:T05028,PMID:24373495
3032,gn:T05029,PMID:27416025
3033,gn:T05030,PMID:27284129
3034,gn:T05031,
3035,gn:T05032,PMID:28968436
3036,gn:T05033,PMID:28629508
3037,gn:T05034,PMID:29163426
3038,gn:T05035,PMID:29583116
3039,gn:T05036,PMID:28856455
3040,gn:T05037,PMID:28856455
3041,gn:T05038,
3042,gn:T05039,
3043,gn:T05040,PMID:30668584
3044,gn:T05041,
3045,gn:T05042,PMID:25329095
3046,gn:T05043,PMID:28659179
3047,gn:T05044,PMID:24759634
3048,gn:T05044,PMID:26410304
3049,gn:T05045,PMID:28028039
3050,gn:T05046,PMID:28619810
3051,gn:T05047,PMID:29472326
3052,gn:T05048,
3053,gn:T05049,
3054,gn:T05050,
